1471,46
1471,55
1472,62
1472,12
1473,4
1474,34
1475,66
1476,61
1476,56
1477,17
1478,52
1479,30
1480,8
1481,11
1482,78
1482,17
1483,59
1483,44
1483,52
1483,29
1483,67
1483,70
1484,10
1484,23
1484,46
1484,55
1485,88
1486,41
1486,86
1487,70
1487,80
1487,83
1487,10
1488,46
1489,37
1490,66
1490,60
1491,76
1492,41
1492,86
1492,26
1492,50
1492,53
1493,49
1493,28
1494,70
1495,83
1496,23
1496,46
1496,55
1497,81
1498,63
1499,20
1500,70
1501,10
1501,23
1501,46
1501,55
1501,0
1502,34
1503,66
1504,8
1505,24
1506,65
1507,20
1507,30
1508,13
1509,4
1510,20
1511,70
1511,80
1511,83
1511,10
1511,23
1512,55
1512,56
1512,78
1513,59
1514,18
1514,29
1515,80
1515,83
1515,10
1516,46
1516,55
1517,20
1518,41
1519,26
1520,70
1520,80
1521,23
1522,55
1523,41
1524,24
1524,66
1524,29
1524,67
1524,70
1524,80
1524,83
1524,10
1524,23
1524,60
1525,47
1525,41
1525,86
1526,76
1526,60
1526,88
1527,76
1527,47
1527,41
1528,26
1528,29
1528,67
1528,70
1529,83
1529,10
1529,23
1529,46
1529,55
1530,24
1530,60
1531,75
1531,76
1532,86
1532,26
1533,78
1534,59
1534,44
1535,25
1535,18
1536,24
1536,29
1536,67
1536,70
1536,80
1537,10
1537,23
1538,55
1539,65
1540,63
1540,56
1541,58
1542,44
1542,52
1542,25
1543,24
1543,60
1543,88
1544,26
1545,30
1545,60
1546,75
1546,76
1546,56
1546,78
1547,59
1548,52
1549,18
1549,29
1549,67
1549,70
1549,80
1549,83
1549,10
1549,23
1549,46
1549,56
1549,78
1550,58
1551,44
1551,52
1552,61
1553,88
1554,26
1554,0
1555,11
1556,37
1557,61
1558,87
1559,14
1560,6
1561,42
1562,24
1563,11
1564,61
1565,70
1565,80
1565,83
1565,10
1565,23
1566,55
1566,29
1566,67
1566,70
1566,80
1566,83
1567,23
1567,46
1567,55
1568,67
1568,70
1568,80
1569,10
1570,46
1570,56
1571,59
1571,44
1571,52
1572,18
1573,2
1574,30
1575,24
1575,66
1576,61
1576,29
1576,67
1576,70
1577,10
1577,23
1577,46
1577,55
1578,37
1579,57
1579,60
1580,50
1581,16
1582,88
1583,86
1584,59
1584,44
1584,52
1584,25
1584,18
1585,81
1586,62
1586,29
1587,70
1587,80
1587,83
1587,10
1588,46
1588,55
1589,62
1589,56
1590,58
1590,59
1591,25
1591,18
1592,34
1593,74
1593,28
1593,29
1594,83
1595,46
1595,55
1596,59
1596,44
1597,18
1598,67
1599,80
1600,10
1601,46
1601,55
1601,60
1602,75
1603,41
1603,86
1604,50
1604,56
1605,17
1606,44
1606,52
1606,25
1606,29
1606,67
1607,80
1607,83
1608,23
1608,46
1608,55
1608,28
1608,56
1609,58
1609,59
1609,44
1609,52
1609,25
1609,18
1610,6
1610,1
1611,63
1611,0
1611,8
1612,11
1613,62
1614,8
1615,66
1615,40
1616,75
1617,47
1617,41
1617,40
1618,57
1619,12
1620,8
1621,66
1621,11
1621,29
1622,70
1622,80
1623,55
1623,56
1623,78
1623,17
1624,25
1624,18
1625,42
1625,60
1626,76
1626,47
1626,41
1627,50
1628,44
1628,52
1628,25
1628,18
1628,0
1629,34
1630,11
1631,59
1631,44
1631,52
1632,18
1632,56
1633,17
1633,58
1633,59
1633,44
1633,52
1634,18
1635,24
1635,29
1635,67
1636,80
1636,83
1636,10
1636,23
1636,46
1636,55
1636,60
1637,47
1637,41
1637,86
1637,26
1637,56
1638,18
1638,29
1638,67
1638,70
1638,80
1638,83
1639,23
1639,46
1639,55
1640,41
1641,50
1642,34
1642,24
1642,56
1643,17
1643,58
1643,59
1644,52
1645,18
1645,56
1645,78
1645,17
1646,44
1646,52
1646,25
1646,18
1647,16
1648,67
1648,70
1648,80
1648,83
1648,10
1648,23
1648,46
1649,8
1650,84
1651,5
1651,0
1651,8
1652,8
1652,42
1653,75
1654,26
1655,65
1656,36
1656,20
1657,75
1658,50
1659,88
1659,75
1660,41
1661,37
1662,88
1663,47
1664,50
1665,48
1666,65
1667,75
1668,50
1669,65
1670,63
1671,30
1671,56
1672,17
1673,18
1674,67
1675,80
1675,83
1676,23
1676,46
1676,56
1676,78
1676,17
1676,58
1676,59
1676,44
1677,52
1678,18
1679,88
1680,47
1681,26
1682,76
1683,24
1683,66
1684,78
1684,17
1685,59
1686,67
1687,80
1687,83
1687,10
1687,23
1688,55
1689,11
1690,86
1691,65
1692,63
1692,60
1693,26
1694,42
1695,11
1696,76
1697,48
1698,67
1698,70
1698,80
1698,83
1699,23
1699,46
1699,56
1700,58
1701,44
1701,52
1702,17
1703,59
1703,44
1703,60
1703,88
1703,75
1703,76
1704,86
1704,26
1705,78
1706,58
1707,44
1707,52
1707,25
1707,18
1708,13
1709,24
1709,66
1709,56
1709,78
1709,17
1709,58
1709,59
1709,40
1709,29
1710,70
1710,80
1710,83
1710,10
1710,23
1710,46
1710,55
1710,28
1711,5
1712,67
1713,83
1713,10
1713,23
1713,46
1713,55
1714,14
1714,56
1714,78
1714,17
1715,59
1715,44
1715,52
1715,29
1716,70
1716,80
1716,83
1716,10
1716,23
1716,46
1717,13
1718,67
1718,70
1719,83
1719,10
1719,23
1719,46
1719,55
1719,60
1720,75
1721,41
1721,56
1721,78
1722,44
1722,52
1722,28
1723,76
1724,86
1725,50
1726,11
1727,59
1727,44
1728,25
1728,18
1729,88
1730,76
1730,47
1731,8
